,count,key,month,satellite,vis_median,year
290,21722,andhra-pradesh-nizamabad,2,F10,0.0732,1994
291,17252,andhra-pradesh-guntur,2,F10,-0.4118,1994
292,41950,andhra-pradesh-srikakulam,2,F10,-0.4146,1994
293,79626,andhra-pradesh-visakhapatnam,2,F10,-0.8778,1994
294,42434,andhra-pradesh-adilabad,2,F10,-0.6410,1994
295,33895,andhra-pradesh-chittoor,2,F10,-0.4118,1994
296,34641,andhra-pradesh-vizianagaram,2,F10,-0.4500,1994
297,27107,andhra-pradesh-sri-potti-sriramulu-nellore,2,F10,-0.5610,1994
298,26812,andhra-pradesh-warangal,2,F10,-0.6277,1994
299,31155,andhra-pradesh-khammam,2,F10,-0.6618,1994
300,33825,andhra-pradesh-east-godavari,2,F10,-0.6316,1994
301,28369,andhra-pradesh-nalgonda,2,F10,-0.4674,1994
302,22144,andhra-pradesh-kurnool,2,F10,-0.6615,1994
303,26478,andhra-pradesh-karimnagar,2,F10,0.1222,1994
304,25090,andhra-pradesh-prakasam,2,F10,-0.6618,1994
305,22909,andhra-pradesh-y.s.r,2,F10,-0.6277,1994
306,21822,andhra-pradesh-west-godavari,2,F10,-0.0448,1994
307,39026,andhra-pradesh-mahbubnagar,2,F10,-0.5857,1994
308,28835,andhra-pradesh-sri-potti-sriramulu-nellore,3,F10,-0.4359,1994
309,24078,andhra-pradesh-krishna,3,F10,0.4730,1994
310,26397,andhra-pradesh-nalgonda,3,F10,-0.6875,1994
311,75720,andhra-pradesh-visakhapatnam,3,F10,-0.7121,1994
312,35932,andhra-pradesh-mahbubnagar,3,F10,-0.6875,1994
313,25041,andhra-pradesh-karimnagar,3,F10,0.0000,1994
314,25522,andhra-pradesh-prakasam,3,F10,-0.8519,1994
315,21045,andhra-pradesh-rangareddy,3,F10,-0.4118,1994
316,22192,andhra-pradesh-anantapur,3,F10,-0.4359,1994
317,21093,andhra-pradesh-kurnool,3,F10,-0.4412,1994
318,27577,andhra-pradesh-medak,3,F10,-0.6875,1994
319,25568,andhra-pradesh-warangal,3,F10,-0.4412,1994
320,21329,andhra-pradesh-nizamabad,3,F10,0.0571,1994
321,40915,andhra-pradesh-adilabad,3,F10,-0.4412,1994
322,30121,andhra-pradesh-khammam,3,F10,-0.4118,1994
323,35689,andhra-pradesh-chittoor,3,F10,0.3125,1994
324,40080,andhra-pradesh-srikakulam,3,F10,-0.4359,1994
325,17091,andhra-pradesh-guntur,3,F10,-0.4412,1994
326,21174,andhra-pradesh-west-godavari,3,F10,0.2840,1994
327,22913,andhra-pradesh-y.s.r,3,F10,-0.4359,1994
328,33630,andhra-pradesh-vizianagaram,3,F10,-0.4412,1994
329,31321,andhra-pradesh-east-godavari,3,F10,-0.1489,1994
330,30466,andhra-pradesh-adilabad,4,F10,-1.3939,1994
331,20626,andhra-pradesh-sri-potti-sriramulu-nellore,4,F10,-0.3108,1994
332,18145,andhra-pradesh-vizianagaram,4,F10,-0.4462,1994
333,21459,andhra-pradesh-srikakulam,4,F10,0.2209,1994
334,14693,andhra-pradesh-west-godavari,4,F10,0.4157,1994
335,12831,andhra-pradesh-rangareddy,4,F10,-0.7534,1994
336,11383,andhra-pradesh-guntur,4,F10,-0.3108,1994
337,22494,andhra-pradesh-east-godavari,4,F10,-0.2933,1994
338,20840,andhra-pradesh-karimnagar,4,F10,-0.5333,1994
339,20831,andhra-pradesh-warangal,4,F10,-1.2933,1994
340,15592,andhra-pradesh-kurnool,4,F10,-1.2933,1994
341,18824,andhra-pradesh-medak,4,F10,-1.2933,1994
342,19748,andhra-pradesh-khammam,4,F10,-1.2933,1994
343,17823,andhra-pradesh-prakasam,4,F10,-0.5333,1994
344,19561,andhra-pradesh-nalgonda,4,F10,-1.3108,1994
345,15397,andhra-pradesh-krishna,4,F10,0.6000,1994
346,25095,andhra-pradesh-mahbubnagar,4,F10,-1.2933,1994
347,23357,andhra-pradesh-chittoor,4,F10,0.7067,1994
348,15364,andhra-pradesh-y.s.r,4,F10,-0.8214,1994
349,41473,andhra-pradesh-visakhapatnam,4,F10,-0.8214,1994
350,15072,andhra-pradesh-anantapur,4,F10,-0.8214,1994
351,17106,andhra-pradesh-nizamabad,4,F10,-0.7534,1994
352,18632,andhra-pradesh-medak,5,F10,0.5614,1994
353,20590,andhra-pradesh-east-godavari,5,F10,0.5733,1994
354,22706,andhra-pradesh-mahbubnagar,5,F10,0.5227,1994
355,23640,andhra-pradesh-srikakulam,5,F10,0.6190,1994
356,17672,andhra-pradesh-khammam,5,F10,-0.1136,1994
357,11400,andhra-pradesh-y.s.r,5,F10,0.3387,1994
358,24372,andhra-pradesh-adilabad,5,F10,-0.0156,1994
359,18343,andhra-pradesh-nalgonda,5,F10,0.7091,1994
360,38058,andhra-pradesh-visakhapatnam,5,F10,0.0896,1994
361,13311,andhra-pradesh-nizamabad,5,F10,1.0896,1994
362,18754,andhra-pradesh-vizianagaram,5,F10,0.5614,1994
363,13142,andhra-pradesh-rangareddy,5,F10,0.8864,1994
364,11246,andhra-pradesh-guntur,5,F10,0.6984,1994
365,17062,andhra-pradesh-chittoor,5,F10,0.7692,1994
366,10561,andhra-pradesh-anantapur,5,F10,0.5614,1994
367,16143,andhra-pradesh-karimnagar,5,F10,0.9844,1994
368,17104,andhra-pradesh-prakasam,5,F10,-0.2069,1994
369,20204,andhra-pradesh-sri-potti-sriramulu-nellore,5,F10,0.7222,1994
370,12947,andhra-pradesh-kurnool,5,F10,0.4648,1994
371,14879,andhra-pradesh-warangal,5,F10,0.4648,1994
372,14892,andhra-pradesh-west-godavari,5,F10,0.6190,1994
373,15501,andhra-pradesh-krishna,5,F10,1.0517,1994
374,5966,andhra-pradesh-khammam,6,F10,-0.2500,1994
375,4667,andhra-pradesh-medak,6,F10,0.5400,1994
376,6165,andhra-pradesh-krishna,6,F10,0.7500,1994
