,count,key,month,satellite,vis_median,year
338,52231,orissa-baleshwar,12,F10,0.0000,1993
339,39795,orissa-kendujhar,12,F10,-0.5195,1993
340,26088,orissa-sambalpur,12,F10,-0.6477,1993
341,24283,orissa-kendrapara,12,F10,-0.2326,1993
342,34973,orissa-balangir,12,F10,-0.6146,1993
343,23872,orissa-bhadrak,12,F10,-0.2326,1993
344,79207,orissa-mayurbhanj,12,F10,-0.2326,1993
345,7412,orissa-jharsuguda,12,F10,-0.2326,1993
346,49756,orissa-ganjam,12,F10,0.0000,1993
347,37886,orissa-kalahandi,12,F10,-0.5833,1993
348,42633,orissa-rayagada,12,F10,-0.6146,1993
349,19906,orissa-baudh,12,F10,-0.6146,1993
350,27097,orissa-nayagarh,12,F10,-0.2500,1993
351,37645,orissa-sundargarh,12,F10,-0.5393,1993
352,18293,orissa-malkangiri,12,F10,-0.6932,1993
353,19833,orissa-dhenkanal,12,F10,0.2152,1993
354,14525,orissa-debagarh,12,F10,-0.6517,1993
355,16012,orissa-subarnapur,12,F10,-0.5833,1993
356,29634,orissa-jajapur,12,F10,0.1111,1993
357,20999,orissa-jagatsinghapur,12,F10,-0.0952,1993
358,16760,orissa-nabarangapur,12,F10,-0.6517,1993
359,12959,orissa-nuapada,12,F10,-0.6932,1993
360,36352,orissa-jajapur,1,F10,-0.4935,1994
361,17207,orissa-debagarh,1,F10,-1.3571,1994
362,35836,orissa-gajapati,1,F10,-1.1546,1994
363,15158,orissa-nuapada,1,F10,-1.2069,1994
364,23913,orissa-malkangiri,1,F10,-0.9899,1994
365,57456,orissa-rayagada,1,F10,-1.2069,1994
366,26036,orissa-baudh,1,F10,-1.3571,1994
367,24725,orissa-dhenkanal,1,F10,-0.7582,1994
368,66659,orissa-ganjam,1,F10,-0.7391,1994
369,19936,orissa-nabarangapur,1,F10,-0.9899,1994
370,31288,orissa-khordha,1,F10,-0.2289,1994
371,42832,orissa-cuttack,1,F10,-0.3571,1994
372,28187,orissa-bargarh,1,F10,-1.1546,1994
373,29130,orissa-sambalpur,1,F10,-1.2069,1994
374,40602,orissa-balangir,1,F10,-1.2069,1994
375,56196,orissa-kandhamal,1,F10,-1.3571,1994
376,7830,orissa-jharsuguda,1,F10,-0.7391,1994
377,60807,orissa-baleshwar,1,F10,-0.5263,1994
378,45493,orissa-koraput,1,F10,-0.9899,1994
379,45913,orissa-kendujhar,1,F10,-1.1546,1994
380,28704,orissa-jagatsinghapur,1,F10,-0.5263,1994
381,19505,orissa-subarnapur,1,F10,-1.1667,1994
382,47739,orissa-kalahandi,1,F10,-1.2289,1994
383,84068,orissa-mayurbhanj,1,F10,-1.1538,1994
384,28917,orissa-bhadrak,1,F10,-0.8143,1994
385,39453,orissa-anugul,1,F10,-0.7391,1994
386,39874,orissa-sundargarh,1,F10,-1.1546,1994
387,36026,orissa-nayagarh,1,F10,-1.1546,1994
388,36267,orissa-puri,1,F10,-0.5263,1994
389,31222,orissa-kendrapara,1,F10,-0.8143,1994
390,35322,orissa-jajapur,2,F10,-0.8118,1994
391,59408,orissa-ganjam,2,F10,-0.9268,1994
392,15865,orissa-debagarh,2,F10,-1.5857,1994
393,27368,orissa-jagatsinghapur,2,F10,-0.6316,1994
394,19098,orissa-subarnapur,2,F10,-1.4500,1994
395,23418,orissa-malkangiri,2,F10,-1.4146,1994
396,23976,orissa-dhenkanal,2,F10,-0.8778,1994
397,49369,orissa-kalahandi,2,F10,-1.1809,1994
398,33494,orissa-puri,2,F10,-1.1316,1994
399,25723,orissa-baudh,2,F10,-1.4500,1994
400,32732,orissa-nayagarh,2,F10,-1.4500,1994
401,28948,orissa-kendrapara,2,F10,-0.9268,1994
402,27514,orissa-bhadrak,2,F10,-1.1316,1994
403,53020,orissa-baleshwar,2,F10,-1.1316,1994
404,53857,orissa-rayagada,2,F10,-1.3958,1994
405,15897,orissa-nuapada,2,F10,-1.1809,1994
406,29897,orissa-khordha,2,F10,-0.8118,1994
407,8098,orissa-jharsuguda,2,F10,-0.6759,1994
408,41067,orissa-balangir,2,F10,-1.1809,1994
409,38168,orissa-anugul,2,F10,-0.9268,1994
410,50881,orissa-kandhamal,2,F10,-1.5857,1994
411,26506,orissa-bargarh,2,F10,-1.1809,1994
412,32799,orissa-gajapati,2,F10,-1.1316,1994
413,43581,orissa-koraput,2,F10,-1.1809,1994
